Date,Close/Last,Volume,Open,High,Low
08/31/2024,2491.28,N/A,2522.10,2515.77,2476.85
08/30/2024,2524.60,N/A,2518.30,2532.93,2520.05
08/29/2024,2518.53,N/A,2522.88,2534.67,2506.06
08/28/2024,2464.16,N/A,2678.13,2484.93,2421.79
08/27/2024,2459.80,N/A,2679.15,2459.80,2421.79
08/26/2024,2682.49,N/A,2744.32,2693.15,2668.68
08/25/2024,2743.91,N/A,2763.84,2761.69,2724.31
08/24/2024,2797.53,N/A,2751.87,2818.05,2742.56
08/23/2024,2747.75,N/A,2635.95,2768.70,2742.56
08/22/2024,2634.82,N/A,2616.35,2651.57,2622.15
08/21/2024,2609.09,N/A,2590.80,2640.01,2587.15
08/20/2024,2588.97,N/A,2660.29,2597.32,2562.60
08/19/2024,2659.20,N/A,2644.81,2674.04,2625.14
08/18/2024,2642.99,N/A,2606.77,2647.04,2606.37
08/17/2024,2612.74,N/A,2594.80,2637.44,2605.16
08/16/2024,2592.25,N/A,2580.11,2607.90,2588.44
08/15/2024,2582.11,N/A,2652.44,2606.50,2552.92
08/14/2024,2653.74,N/A,2710.53,2673.11,2634.76
08/13/2024,2715.61,N/A,2656.58,2723.80,2687.05
08/12/2024,2653.80,N/A,2541.02,2737.55,2653.80
08/11/2024,2544.87,N/A,2646.32,2577.45,2518.31
08/10/2024,2647.90,N/A,2602.56,2665.95,2606.47
08/09/2024,2606.25,N/A,2696.17,2633.09,2579.59
08/08/2024,2688.46,N/A,2432.60,2697.54,2649.57
08/07/2024,2441.47,N/A,2508.21,2464.69,2322.98
08/06/2024,2500.78,N/A,2492.02,2525.52,2430.16
08/05/2024,2492.68,N/A,2320.05,2546.14,2415.98
08/04/2024,2329.64,N/A,2915.96,2696.91,2197.65
08/03/2024,2887.24,N/A,3007.85,3017.57,2863.44
08/02/2024,2981.22,N/A,3169.09,3003.48,2920.79
08/01/2024,3165.70,N/A,3179.48,3217.36,3136.79
07/31/2024,3185.15,N/A,3294.99,3242.07,3176.44
07/30/2024,3291.87,N/A,3321.09,3304.03,3262.15
07/29/2024,3320.05,N/A,3348.66,3337.27,3284.23
07/28/2024,3347.25,N/A,3237.79,3355.10,3267.64
07/27/2024,3244.81,N/A,3245.24,3256.29,3230.26
07/26/2024,3245.54,N/A,3236.02,3275.12,3244.34
07/25/2024,3238.84,N/A,3170.41,3257.90,3173.08
07/24/2024,3167.31,N/A,3448.78,3342.15,3158.57
07/23/2024,3452.95,N/A,3474.10,3487.04,3427.48
07/22/2024,3489.48,N/A,3486.50,3559.66,3485.68
07/21/2024,3519.82,N/A,3514.47,3559.66,3517.07
07/20/2024,3512.07,N/A,3493.74,3527.08,3504.45
07/19/2024,3496.92,N/A,3407.19,3507.66,3480.08
07/18/2024,3426.84,N/A,3425.19,3430.05,3385.55
07/17/2024,3431.95,N/A,3477.98,3438.77,3385.06
07/16/2024,3486.85,N/A,3464.27,3514.65,3442.13
07/15/2024,3472.42,N/A,3329.75,3494.60,3456.45
07/14/2024,3329.16,N/A,3174.01,3336.12,3233.77
07/13/2024,3171.10,N/A,3127.35,3192.15,3165.38
07/12/2024,3120.49,N/A,3085.82,3139.20,3120.47
07/11/2024,3087.30,N/A,3076.79,3117.51,3056.45
07/10/2024,3073.02,N/A,3080.43,3125.85,3057.55
07/09/2024,3081.66,N/A,3066.26,3081.79,3026.42
07/08/2024,3066.74,N/A,2880.21,3073.57,3004.62
07/07/2024,2879.85,N/A,3051.09,2950.96,2826.32
07/06/2024,3041.03,N/A,2988.05,3068.79,3040.63
07/05/2024,2979.03,N/A,2921.23,3024.53,2955.65
07/04/2024,2912.45,N/A,3242.70,3108.66,2896.05
07/03/2024,3237.13,N/A,3360.11,3313.23,3185.43
07/02/2024,3362.27,N/A,3457.09,3432.12,3345.06
07/01/2024,3457.81,N/A,3498.28,3463.02,3435.09
06/30/2024,3500.25,N/A,3371.29,3522.00,3432.90
06/29/2024,3370.10,N/A,3385.83,3389.51,3356.74
06/28/2024,3387.25,N/A,3460.53,3399.01,3380.17
06/27/2024,3458.75,N/A,3383.85,3487.12,3436.72
06/26/2024,3382.86,N/A,3395.64,3390.16,3364.08
06/25/2024,3395.67,N/A,3372.76,3424.75,3385.99
06/24/2024,3376.02,N/A,3402.96,3385.22,3337.14
06/23/2024,3406.24,N/A,3518.61,3433.89,3392.72
06/22/2024,3516.54,N/A,3506.76,3517.30,3495.17
06/21/2024,3505.74,N/A,3502.02,3520.80,3494.83
06/20/2024,3508.49,N/A,3552.75,3534.80,3493.11
06/19/2024,3539.16,N/A,3431.06,3584.86,3466.82
06/18/2024,3556.67,N/A,3440.60,3562.12,3466.82
06/17/2024,3437.08,N/A,3582.49,3515.87,3374.93
06/16/2024,3586.96,N/A,3555.59,3636.99,3582.48
06/15/2024,3556.54,N/A,3412.21,3592.84,3474.26
06/14/2024,3496.18,N/A,3491.00,3500.18,3474.26
06/13/2024,3494.72,N/A,3501.91,3508.80,3461.51
06/12/2024,3497.94,N/A,3509.64,3561.15,3477.40
06/11/2024,3505.35,N/A,3595.75,3506.94,3464.17
06/10/2024,3594.20,N/A,3683.34,3672.92,3581.42
06/09/2024,3682.82,N/A,3674.66,3706.33,3681.13
06/08/2024,3673.75,N/A,3690.00,3684.64,3668.45
06/07/2024,3689.19,N/A,3806.16,3691.88,3676.48
06/06/2024,3806.45,N/A,3861.66,3813.44,3793.28
06/05/2024,3863.02,N/A,3804.10,3878.28,3853.65
06/04/2024,3808.07,N/A,3771.02,3839.14,3802.02
06/03/2024,3775.01,N/A,3807.54,3783.74,3745.78
06/02/2024,3802.27,N/A,3805.45,3820.48,3761.09
06/01/2024,3805.50,N/A,3777.58,3838.34,3797.85
05/31/2024,3779.14,N/A,3753.00,3781.85,3753.32
05/30/2024,3762.20,N/A,3791.64,3765.83,3741.06
05/29/2024,3790.82,N/A,3850.92,3790.82,3751.58
05/28/2024,3846.49,N/A,3894.15,3902.54,3823.61
05/27/2024,3845.16,N/A,3920.83,3902.54,3830.81
05/26/2024,3926.68,N/A,3771.58,3936.66,3824.33
05/25/2024,3770.38,N/A,3745.30,3770.43,3733.77
05/24/2024,3743.46,N/A,3803.83,3743.46,3709.70
05/23/2024,3806.33,N/A,3782.41,3829.13,3747.10
05/22/2024,3768.32,N/A,3793.95,3774.42,3739.07
05/21/2024,3787.49,N/A,3697.64,3810.50,3777.42
05/20/2024,3699.67,N/A,3087.62,3719.63,3642.76
05/19/2024,3088.39,N/A,3129.93,3098.28,3048.33
05/18/2024,3126.87,N/A,3115.21,3135.99,3112.97
05/17/2024,3109.99,N/A,2949.42,3124.59,3084.73
05/16/2024,2951.24,N/A,3013.51,2955.97,2933.39
05/15/2024,3015.91,N/A,2902.67,3040.62,2999.35
05/14/2024,2900.14,N/A,2941.02,2901.66,2864.50
05/13/2024,2938.41,N/A,2890.64,2958.94,2938.41
05/12/2024,2883.22,N/A,2921.15,2943.02,2865.08
05/11/2024,2919.41,N/A,2910.61,2925.36,2909.15
05/10/2024,2911.32,N/A,3029.02,2936.15,2906.90
05/09/2024,3027.22,N/A,2998.10,3042.56,3019.02
05/08/2024,2998.99,N/A,3032.34,3004.42,2974.05
05/07/2024,3034.03,N/A,3048.71,3036.79,2998.46
05/06/2024,3051.34,N/A,3134.50,3095.51,3028.49
05/05/2024,3132.18,N/A,3086.71,3164.52,3124.50
05/04/2024,3084.73,N/A,3111.45,3125.03,3074.55
05/03/2024,3106.97,N/A,3010.95,3129.82,3095.97
05/02/2024,2944.06,N/A,2868.07,2982.29,2897.11
05/01/2024,2931.16,N/A,2988.24,2982.29,2897.11
04/30/2024,3004.04,N/A,3193.40,3023.06,2963.86
04/29/2024,3181.40,N/A,3222.41,3250.44,3154.82
04/28/2024,3200.06,N/A,3312.15,3286.75,3189.60
04/27/2024,3312.67,N/A,3119.85,3324.30,3250.66
04/26/2024,3124.96,N/A,3141.58,3138.73,3073.79
04/25/2024,3144.03,N/A,3146.52,3162.81,3124.45
04/24/2024,3152.88,N/A,3236.84,3170.75,3132.30
04/23/2024,3240.09,N/A,3184.24,3247.10,3212.43
04/22/2024,3184.68,N/A,3190.01,3221.57,3184.41
04/21/2024,3210.00,N/A,3168.01,3210.04,3130.24
04/20/2024,3152.25,N/A,3075.54,3168.90,3020.82
04/19/2024,3051.94,N/A,2980.08,3065.50,3020.82
04/18/2024,2979.52,N/A,3025.75,3068.08,2871.82
04/17/2024,3021.84,N/A,3094.85,3031.72,2955.31
04/16/2024,3084.20,N/A,3071.09,3105.79,3070.67
04/15/2024,3066.72,N/A,3145.66,3118.93,3052.87
04/14/2024,3149.38,N/A,2972.02,3156.10,3105.88
04/13/2024,2954.96,N/A,3228.96,3019.21,2913.83
04/12/2024,3222.22,N/A,3534.62,3237.16,3145.77
04/11/2024,3528.01,N/A,3575.27,3535.75,3501.45
04/10/2024,3503.23,N/A,3499.53,3553.35,3419.12
04/09/2024,3489.84,N/A,3644.61,3723.75,3480.91
04/08/2024,3689.90,N/A,3422.79,3723.75,3670.36
04/07/2024,3420.20,N/A,3388.67,3457.19,3409.58
04/06/2024,3389.97,N/A,3331.11,3413.13,3344.89
04/05/2024,3331.56,N/A,3307.81,3344.53,3307.23
04/04/2024,3269.47,N/A,3278.07,3333.05,3253.65
04/03/2024,3281.84,N/A,3314.83,3332.96,3263.24
04/02/2024,3314.83,N/A,3365.60,3321.16,3203.21
04/01/2024,3512.98,N/A,3647.09,3647.08,3421.96
03/31/2024,3612.18,N/A,3537.30,3647.08,3601.44
03/30/2024,3535.65,N/A,3489.63,3543.65,3505.17
03/29/2024,3491.69,N/A,3562.39,3521.01,3489.76
03/28/2024,3562.04,N/A,3497.03,3583.18,3551.01
03/27/2024,3487.80,N/A,3603.11,3527.64,3470.62
03/26/2024,3611.25,N/A,3623.87,3625.91,3577.41
03/25/2024,3635.95,N/A,3452.06,3641.56,3582.01
03/24/2024,3442.33,N/A,3308.80,3459.46,3421.09
03/23/2024,3321.56,N/A,3338.92,3368.03,3310.73
03/22/2024,3294.18,N/A,3522.30,3358.32,3275.78
03/21/2024,3517.52,N/A,3513.60,3518.01,3455.33
03/20/2024,3501.00,N/A,3158.51,3557.36,3496.20
03/19/2024,3209.25,N/A,3419.61,3264.07,3156.98
03/15/2024,3735.11,N/A,3969.68,3931.33,3627.84
03/14/2024,3745.61,N/A,3992.33,3931.33,3627.84
03/13/2024,3992.63,N/A,4042.98,4009.92,3959.16
03/12/2024,4043.55,N/A,4028.30,4044.06,3974.50
03/11/2024,4039.05,N/A,3864.20,4091.28,4036.17
03/10/2024,3861.28,N/A,3935.15,3886.94,3756.39
03/09/2024,3948.12,N/A,3925.34,3949.47,3899.66
03/08/2024,3924.24,N/A,3898.97,3930.93,3878.26
03/07/2024,3899.19,N/A,3780.26,3938.03,3864.68
08/10/2023,1854.43,N/A,1857.05,1854.43,1852.04
08/09/2023,1853.19,N/A,1853.87,1858.00,1852.77
08/08/2023,1854.11,N/A,1829.09,1861.00,1852.25
08/07/2023,1830.21,N/A,1844.36,1835.39,1826.40
08/06/2023,1838.68,N/A,1834.52,1846.41,1826.63
08/05/2023,1834.09,N/A,1832.47,1838.08,1833.37
08/04/2023,1831.53,N/A,1834.29,1833.66,1827.52
08/03/2023,1832.92,N/A,1840.73,1838.96,1829.79
08/02/2023,1839.66,N/A,1863.33,1845.99,1837.66
08/01/2023,1864.48,N/A,1826.61,1879.32,1863.56
07/31/2023,1826.47,N/A,1868.37,1864.17,1820.74
07/30/2023,1868.87,N/A,1878.56,1876.03,1861.16
07/29/2023,1876.43,N/A,1863.99,1877.10,1873.15
07/28/2023,1873.61,N/A,1862.88,1877.02,1873.28
07/27/2023,1860.83,N/A,1876.08,1865.01,1860.09
07/26/2023,1877.42,N/A,1859.12,1879.00,1867.32
07/25/2023,1859.46,N/A,1850.47,1866.51,1852.26
07/24/2023,1851.59,N/A,1868.51,1856.12,1845.68
07/23/2023,1867.48,N/A,1869.33,1890.78,1866.38
07/22/2023,1870.54,N/A,1893.06,1873.27,1858.12
07/21/2023,1895.16,N/A,1896.90,1897.03,1891.23
07/20/2023,1897.69,N/A,1894.22,1901.61,1887.50
07/19/2023,1893.78,N/A,1912.51,1899.67,1884.16
07/18/2023,1912.20,N/A,1908.91,1914.86,1895.17
07/17/2023,1908.27,N/A,1931.40,1917.21,1906.47
07/16/2023,1929.80,N/A,1923.04,1930.64,1917.92
07/15/2023,1927.10,N/A,1930.39,1937.34,1918.59
07/14/2023,1931.54,N/A,2009.31,1938.05,1926.83
07/13/2023,2008.05,N/A,1867.42,2025.56,2002.65
07/12/2023,1866.95,N/A,1880.27,1875.87,1866.05
07/11/2023,1880.84,N/A,1880.05,1888.26,1876.65
07/10/2023,1878.72,N/A,1861.70,1884.41,1875.83
07/09/2023,1863.43,N/A,1868.05,1867.66,1846.71
07/08/2023,1869.04,N/A,1863.95,1874.29,1862.74
07/07/2023,1864.21,N/A,1858.12,1873.16,1863.36
07/06/2023,1856.59,N/A,1913.68,1859.03,1827.35
07/05/2023,1913.64,N/A,1941.29,1914.99,1899.83
07/04/2023,1941.00,N/A,1963.44,1942.15,1934.60
07/03/2023,1964.23,N/A,1949.09,1966.03,1950.44
07/02/2023,1949.80,N/A,1913.07,1952.76,1934.51
07/01/2023,1914.40,N/A,1920.45,1926.31,1913.15
06/30/2023,1919.41,N/A,1873.01,1943.20,1917.45
06/29/2023,1870.68,N/A,1838.13,1878.93,1841.97
06/28/2023,1836.30,N/A,1861.42,1842.87,1828.02
06/27/2023,1865.82,N/A,1875.95,1890.11,1854.20
06/26/2023,1871.77,N/A,1878.53,1877.54,1856.19
06/25/2023,1878.30,N/A,1883.81,1903.73,1867.72
06/24/2023,1894.58,N/A,1894.12,1894.58,1869.28
06/23/2023,1894.77,N/A,1878.91,1896.31,1878.80
06/22/2023,1881.11,N/A,1930.43,1883.00,1864.92
06/21/2023,1917.69,N/A,1810.99,1931.60,1883.85
06/20/2023,1810.91,N/A,1731.11,1820.32,1787.59
06/19/2023,1731.78,N/A,1723.01,1748.86,1731.68
06/18/2023,1724.25,N/A,1728.90,1728.20,1718.24
06/17/2023,1728.91,N/A,1718.77,1730.00,1722.15
06/16/2023,1719.39,N/A,1667.24,1721.89,1714.30
06/15/2023,1666.91,N/A,1652.01,1667.08,1660.24
06/14/2023,1653.01,N/A,1746.24,1655.78,1646.23
06/13/2023,1745.91,N/A,1747.38,1747.48,1738.60
06/12/2023,1750.15,N/A,1735.77,1755.38,1729.31
06/11/2023,1735.41,N/A,1751.55,1754.10,1722.92
06/10/2023,1750.72,N/A,1827.52,1752.34,1744.71
06/09/2023,1827.78,N/A,1838.64,1844.23,1825.38
06/08/2023,1838.01,N/A,1835.04,1849.01,1830.37
06/07/2023,1833.93,N/A,1877.33,1841.46,1829.38
06/06/2023,1878.30,N/A,1812.47,1893.73,1871.68
06/05/2023,1810.87,N/A,1869.65,1813.61,1803.87
06/04/2023,1870.57,N/A,1894.09,1890.53,1868.97
06/03/2023,1894.30,N/A,1899.94,1894.86,1884.54
06/02/2023,1899.92,N/A,1879.06,1907.90,1898.76
06/01/2023,1876.40,N/A,1855.52,1879.51,1847.84
05/31/2023,1854.45,N/A,1897.72,1888.07,1846.23
05/30/2023,1897.79,N/A,1901.70,1906.21,1887.85
05/29/2023,1902.52,N/A,1904.12,1907.95,1882.97
05/28/2023,1906.98,N/A,1850.75,1925.74,1905.13
05/27/2023,1850.54,N/A,1834.07,1858.01,1824.70
05/26/2023,1835.32,N/A,1807.43,1835.64,1825.15
05/25/2023,1807.33,N/A,1781.41,1808.94,1798.10
05/24/2023,1781.05,N/A,1821.78,1806.15,1764.92
05/23/2023,1821.23,N/A,1866.14,1854.08,1813.39
05/22/2023,1867.98,N/A,1800.91,1868.89,1815.41
05/21/2023,1802.03,N/A,1818.41,1806.77,1792.35
05/20/2023,1819.31,N/A,1813.07,1827.47,1817.00
05/19/2023,1811.99,N/A,1801.09,1813.44,1807.08
05/18/2023,1800.93,N/A,1825.66,1806.41,1796.99
05/17/2023,1825.89,N/A,1823.42,1827.71,1818.61
05/16/2023,1825.14,N/A,1810.08,1834.44,1817.94
05/15/2023,1812.49,N/A,1823.36,1822.69,1797.60
05/14/2023,1825.70,N/A,1803.91,1832.96,1786.61
05/13/2023,1803.33,N/A,1805.44,1803.86,1792.33
05/12/2023,1807.00,N/A,1768.73,1814.55,1801.27
05/11/2023,1766.41,N/A,1827.61,1799.88,1760.52
05/10/2023,1827.07,N/A,1844.29,1841.04,1823.96
05/09/2023,1844.28,N/A,1843.84,1857.79,1841.84
05/08/2023,1842.04,N/A,1865.23,1854.58,1838.90
05/07/2023,1860.03,N/A,1893.02,1883.54,1841.34
05/06/2023,1893.25,N/A,1970.39,1917.15,1888.90
05/05/2023,1970.46,N/A,1896.77,2013.10,1964.43
05/04/2023,1895.50,N/A,1903.67,1908.90,1875.66
05/03/2023,1899.40,N/A,1862.67,1907.86,1896.27
05/02/2023,1863.57,N/A,1830.49,1870.50,1856.20
05/01/2023,1830.14,N/A,1846.61,1836.81,1823.25
04/30/2023,1845.65,N/A,1895.85,1885.70,1830.30
04/29/2023,1897.57,N/A,1896.49,1907.80,1893.42
04/28/2023,1896.49,N/A,1905.34,1898.04,1886.27
04/27/2023,1905.02,N/A,1898.05,1914.26,1902.89
04/26/2023,1906.05,N/A,1862.27,1937.55,1862.37
04/25/2023,1864.65,N/A,1829.97,1879.74,1863.00
04/24/2023,1829.32,N/A,1867.34,1849.90,1828.47
04/23/2023,1867.65,N/A,1859.28,1889.09,1851.06
04/22/2023,1861.16,N/A,1854.69,1873.98,1850.80
04/21/2023,1860.20,N/A,1945.17,1860.45,1846.11
04/20/2023,1945.32,N/A,1938.88,1955.35,1935.85
04/19/2023,1947.05,N/A,2092.17,1954.05,1928.78
04/18/2023,2090.01,N/A,2079.70,2104.31,2089.28
04/17/2023,2081.18,N/A,2097.35,2084.37,2056.86
04/16/2023,2099.28,N/A,2086.13,2119.18,2075.72
04/15/2023,2088.17,N/A,2088.81,2095.10,2073.26
04/14/2023,2089.27,N/A,2108.91,2105.78,2074.33
04/13/2023,2107.95,N/A,1912.63,2127.56,2009.53
04/12/2023,1913.02,N/A,1862.78,1920.28,1899.96
04/11/2023,1862.84,N/A,1923.47,1895.96,1857.35
04/10/2023,1922.99,N/A,1857.96,1935.75,1908.14
04/09/2023,1858.00,N/A,1851.97,1863.28,1848.62
04/08/2023,1853.63,N/A,1868.71,1859.41,1847.00
04/07/2023,1868.86,N/A,1876.98,1871.83,1854.86
04/06/2023,1877.33,N/A,1899.46,1882.56,1867.17
04/05/2023,1898.00,N/A,1912.60,1908.95,1886.44
04/04/2023,1912.11,N/A,1807.99,1919.31,1864.64
04/03/2023,1809.17,N/A,1778.33,1815.78,1802.51
04/02/2023,1778.89,N/A,1817.49,1795.01,1764.26
04/01/2023,1820.71,N/A,1821.62,1840.27,1811.67
03/31/2023,1827.24,N/A,1803.90,1840.27,1819.80
03/30/2023,1804.27,N/A,1786.45,1815.96,1789.51
03/29/2023,1789.96,N/A,1777.96,1828.91,1770.37
03/28/2023,1776.21,N/A,1711.99,1787.18,1772.64
03/27/2023,1712.51,N/A,1765.55,1725.76,1702.95
03/26/2023,1766.23,N/A,1749.47,1780.06,1759.77
03/25/2023,1749.17,N/A,1758.81,1756.18,1739.39
03/24/2023,1754.94,N/A,1809.85,1761.66,1746.53
03/23/2023,1812.61,N/A,1738.88,1818.53,1806.56
03/22/2023,1738.56,N/A,1799.89,1743.66,1729.38
03/21/2023,1800.83,N/A,1746.05,1805.85,1779.92
03/20/2023,1744.57,N/A,1751.78,1755.86,1729.21
03/19/2023,1745.66,N/A,1782.59,1784.70,1743.83
03/18/2023,1783.24,N/A,1810.46,1784.90,1758.66
03/17/2023,1812.86,N/A,1707.92,1829.89,1770.86
03/16/2023,1701.96,N/A,1647.12,1721.64,1663.67
03/15/2023,1642.09,N/A,1701.80,1658.77,1634.21
03/14/2023,1701.39,N/A,1677.67,1716.56,1684.31
03/13/2023,1676.53,N/A,1588.81,1682.04,1664.41
03/12/2023,1588.13,N/A,1467.27,1619.20,1574.58
03/11/2023,1466.00,N/A,1460.58,1472.95,1454.83
03/10/2023,1461.45,N/A,1415.99,1473.70,1424.76
03/09/2023,1415.61,N/A,1538.41,1437.49,1411.92
03/08/2023,1538.00,N/A,1562.84,1544.95,1531.56
03/07/2023,1562.10,N/A,1575.68,1569.70,1557.92
03/06/2023,1574.54,N/A,1559.51,1580.95,1561.91
03/05/2023,1559.34,N/A,1572.43,1571.50,1556.66
03/04/2023,1569.90,N/A,1569.77,1587.95,1556.84
03/03/2023,1568.63,N/A,1571.22,1577.02,1568.25
03/02/2023,1569.48,N/A,1651.34,1649.19,1551.42
03/01/2023,1649.82,N/A,1658.96,1677.45,1644.83
02/28/2023,1655.27,N/A,1627.52,1655.31,1595.40
02/27/2023,1627.16,N/A,1635.48,1636.20,1624.09
02/26/2023,1635.65,N/A,1600.81,1649.99,1632.70
02/25/2023,1599.67,N/A,1601.70,1605.97,1588.65
02/24/2023,1601.00,N/A,1647.21,1608.62,1595.43
02/23/2023,1650.06,N/A,1670.33,1663.82,1646.35
02/22/2023,1667.33,N/A,1643.81,1678.20,1637.69
02/21/2023,1642.66,N/A,1696.42,1666.39,1628.64
02/20/2023,1695.55,N/A,1688.79,1716.35,1695.12
02/19/2023,1687.12,N/A,1697.79,1693.60,1651.54
02/18/2023,1697.29,N/A,1699.89,1699.70,1690.40
02/17/2023,1700.19,N/A,1659.14,1703.66,1692.57
02/16/2023,1656.34,N/A,1694.75,1668.13,1631.92
02/15/2023,1547.67,N/A,1498.67,1556.68,1542.80
02/14/2023,1550.28,N/A,1498.57,1556.68,1542.80
02/13/2023,1498.64,N/A,1517.95,1507.38,1494.30
02/12/2023,1518.98,N/A,1531.58,1522.58,1498.51
02/11/2023,1529.46,N/A,1520.03,1538.89,1529.46
02/10/2023,1519.53,N/A,1539.33,1523.02,1508.07
02/09/2023,1539.17,N/A,1623.97,1554.19,1531.82
02/08/2023,1624.67,N/A,1679.39,1655.96,1611.63
02/07/2023,1679.88,N/A,1632.37,1694.28,1668.34
02/06/2023,1631.84,N/A,1624.82,1637.04,1613.20
02/05/2023,1670.12,N/A,1657.77,1671.88,1658.30
02/04/2023,1664.60,N/A,1652.70,1670.59,1658.30
02/03/2023,1652.50,N/A,1640.33,1665.84,1650.94
02/02/2023,1641.62,N/A,1673.25,1650.34,1631.03
02/01/2023,1674.71,N/A,1582.99,1692.45,1640.18
01/31/2023,1582.49,N/A,1572.61,1592.53,1578.63
01/30/2023,1571.50,N/A,1636.23,1575.35,1562.05
01/29/2023,1600.57,N/A,1586.19,1618.73,1566.90
01/28/2023,1590.91,N/A,1598.84,1618.73,1566.90
01/27/2023,1599.69,N/A,1564.80,1605.96,1592.84
01/26/2023,1564.32,N/A,1616.07,1606.38,1560.21
01/25/2023,1617.87,N/A,1546.62,1629.88,1610.69
01/24/2023,1548.76,N/A,1638.86,1556.80,1523.71
01/23/2023,1636.44,N/A,1630.95,1641.17,1623.04
01/22/2023,1634.28,N/A,1622.48,1642.43,1626.37
01/21/2023,1626.10,N/A,1648.94,1635.65,1609.32
01/20/2023,1653.32,N/A,1553.24,1672.19,1644.88
01/19/2023,1551.49,N/A,1524.69,1561.91,1545.53
01/18/2023,1528.41,N/A,1584.59,1531.85,1510.65
01/17/2023,1584.53,N/A,1567.73,1591.51,1564.66
01/16/2023,1567.52,N/A,1572.37,1581.59,1544.45
01/15/2023,1572.61,N/A,1526.91,1584.26,1544.40
01/14/2023,1525.59,N/A,1553.10,1551.52,1517.40
01/13/2023,1552.73,N/A,1411.78,1576.83,1449.47
01/12/2023,1411.25,N/A,1404.11,1417.47,1401.98
01/11/2023,1403.55,N/A,1331.13,1414.33,1386.05
01/10/2023,1330.39,N/A,1327.68,1341.50,1327.75
01/09/2023,1326.55,N/A,1310.95,1329.19,1316.95
01/08/2023,1311.86,N/A,1262.34,1314.57,1285.97
01/07/2023,1262.25,N/A,1264.52,1264.60,1259.15
01/06/2023,1264.31,N/A,1250.91,1270.95,1264.30
01/05/2023,1250.05,N/A,1253.32,1257.27,1248.36
01/04/2023,1253.88,N/A,1250.32,1259.08,1252.27
01/03/2023,1252.01,N/A,1213.58,1253.59,1212.91
01/02/2023,1213.76,N/A,1201.38,1216.67,1211.79
01/01/2023,1201.33,N/A,1192.60,1203.35,1193.77
12/31/2022,1192.06,N/A,1195.46,1196.76,1191.67
12/30/2022,1195.18,N/A,1197.90,1200.33,1193.88
12/29/2022,1197.54,N/A,1196.31,1202.13,1195.47
12/28/2022,1195.53,N/A,1197.56,1196.82,1187.19
12/27/2022,1198.28,N/A,1224.29,1214.32,1188.40
12/26/2022,1224.04,N/A,1220.39,1233.15,1221.94
12/25/2022,1220.52,N/A,1219.63,1223.60,1216.95
12/24/2022,1219.18,N/A,1217.43,1223.82,1218.86
12/23/2022,1217.72,N/A,1223.41,1221.22,1215.69
12/22/2022,1222.42,N/A,1211.78,1228.19,1214.89
12/21/2022,1213.60,N/A,1206.70,1218.22,1211.24
12/20/2022,1208.75,N/A,1209.27,1218.46,1206.36
12/19/2022,1207.52,N/A,1182.01,1213.23,1163.57
12/18/2022,1183.88,N/A,1191.28,1194.47,1176.28
12/17/2022,1192.34,N/A,1180.28,1196.55,1180.77
12/16/2022,1179.33,N/A,1271.80,1180.03,1162.76
12/15/2022,1271.10,N/A,1292.03,1273.65,1265.71
12/14/2022,1290.19,N/A,1319.93,1311.07,1282.05
12/13/2022,1319.03,N/A,1269.48,1326.09,1317.39
12/12/2022,1272.58,N/A,1246.35,1277.98,1265.98
12/11/2022,1245.42,N/A,1272.68,1263.42,1241.45
12/10/2022,1273.47,N/A,1264.24,1274.13,1265.40
12/09/2022,1265.07,N/A,1283.79,1268.03,1261.73
12/08/2022,1282.51,N/A,1229.15,1286.91,1274.90
12/07/2022,1229.46,N/A,1263.55,1237.03,1223.27
12/06/2022,1261.55,N/A,1261.05,1275.30,1260.09
12/05/2022,1261.90,N/A,1300.38,1270.02,1258.25
12/04/2022,1294.02,N/A,1261.94,1297.48,1277.14
12/03/2022,1288.45,N/A,1273.22,1302.61,1283.46
12/02/2022,1288.31,N/A,1271.61,1302.61,1283.46
12/01/2022,1272.13,N/A,1287.86,1283.43,1266.16
11/30/2022,1283.84,N/A,1266.03,1295.82,1283.51
11/29/2022,1266.41,N/A,1184.38,1281.57,1213.44
11/28/2022,1198.92,N/A,1174.67,1200.99,1159.72
11/27/2022,1173.71,N/A,1216.49,1199.06,1159.21
11/26/2022,1220.56,N/A,1223.16,1222.83,1204.60
11/25/2022,1220.68,N/A,1175.37,1224.84,1196.93
11/24/2022,1174.08,N/A,1203.38,1204.51,1173.97
11/23/2022,1203.24,N/A,1163.50,1208.66,1180.91
11/22/2022,1163.99,N/A,1101.84,1169.88,1128.53
11/21/2022,1104.92,N/A,1128.99,1113.91,1097.66
11/20/2022,1220.20,N/A,1207.31,1226.14,1215.49
11/18/2022,1207.35,N/A,1205.17,1225.39,1201.47
11/17/2022,1205.17,N/A,1207.31,1227.73,1185.58
11/16/2022,1204.68,N/A,1245.93,1267.62,1188.76
11/15/2022,1258.15,N/A,1256.88,1267.62,1248.88
11/14/2022,1255.58,N/A,1193.67,1264.84,1239.75
11/13/2022,1181.73,N/A,1272.20,1228.59,1175.42
11/12/2022,1266.42,N/A,1259.65,1274.24,1254.70
11/11/2022,1261.94,N/A,1234.84,1291.39,1252.93
11/10/2022,1234.76,N/A,1176.30,1305.96,1225.11
11/09/2022,1170.95,N/A,1304.63,1183.69,1089.01
11/08/2022,1304.99,N/A,1467.39,1337.19,1284.49
